distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532005,Bela,1905015,3,2025,12,44,195,650,207,694,0,0,231,589,0,0,231,589,438,1283,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905016,3,2025,31,128,14,34,45,162,0,0,133,427,0,0,133,427,178,589,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905017,3,2025,15,56,172,623,187,679,0,0,126,320,0,0,126,320,313,999,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905018,3,2025,40,176,9,25,49,201,0,0,265,850,0,0,265,850,314,1051,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905019,3,2025,33,141,42,107,75,248,0,0,354,1143,0,0,354,1143,429,1391,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905020,3,2025,11,49,158,605,169,654,0,0,172,428,0,0,172,428,341,1082,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905021,3,2025,37,106,256,978,293,1084,0,0,310,780,0,0,310,780,603,1864,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905022,3,2025,30,104,149,530,179,634,0,0,237,640,0,0,237,640,416,1274,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905023,3,2025,76,237,160,645,236,882,0,0,122,298,0,0,122,298,358,1180,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905024,3,2025,110,317,968,3754,1078,4071,0,0,36,65,0,0,36,65,1114,4136,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905025,3,2025,21,55,306,1191,327,1246,0,0,22,37,0,0,22,37,349,1283,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905026,3,2025,35,105,244,946,279,1051,0,0,276,813,0,0,276,813,555,1864,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906001,3,2025,109,375,423,1925,532,2300,0,0,508,1208,5,5,513,1213,1045,3513,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906002,3,2025,61,173,186,811,247,984,0,0,211,475,3,3,214,478,461,1462,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906003,3,2025,43,124,267,1244,310,1368,0,0,236,571,1,1,237,572,547,1940,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906004,3,2025,67,208,161,738,228,946,0,0,125,266,5,5,130,271,358,1217,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906005,3,2025,65,201,258,1252,323,1453,0,0,190,468,37,37,227,505,550,1958,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906006,3,2025,128,399,493,2104,621,2503,0,0,424,954,4,4,428,958,1049,3461,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906007,3,2025,31,95,339,1437,370,1532,0,0,330,826,0,0,330,826,700,2358,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906008,3,2025,25,77,127,551,152,628,0,0,97,269,1,1,98,270,250,898,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906009,3,2025,76,235,267,1228,343,1463,0,0,225,542,15,15,240,557,583,2020,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906011,3,2025,134,474,67,196,201,670,0,0,345,1251,16,16,361,1267,562,1937,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906012,3,2025,17,59,154,711,171,770,0,0,141,350,2,2,143,352,314,1122,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906016,3,2025,47,130,159,809,206,939,0,0,163,396,0,0,163,396,369,1335,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906022,3,2025,30,90,401,1399,431,1489,0,0,0,0,8,8,8,8,439,1497,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906023,3,2025,13,34,238,1073,251,1107,0,0,228,544,5,5,233,549,484,1656,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907001,3,2025,137,400,709,2974,846,3374,0,0,636,1644,0,0,636,1644,1482,5018,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907002,3,2025,45,124,325,1454,370,1578,0,0,554,1466,0,0,554,1466,924,3044,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907003,3,2025,169,509,305,1432,474,1941,0,0,376,967,0,0,376,967,850,2908,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907004,3,2025,111,404,585,2161,696,2565,0,0,439,1413,0,0,439,1413,1135,3978,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907005,3,2025,49,141,181,867,230,1008,0,0,213,496,0,0,213,496,443,1504,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907006,3,2025,69,188,254,1075,323,1263,0,0,251,614,0,0,251,614,574,1877,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907007,3,2025,101,312,289,1404,390,1716,0,0,230,552,0,0,230,552,620,2268,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907008,3,2025,28,69,141,566,169,635,0,0,120,281,0,0,120,281,289,916,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907009,3,2025,31,99,144,580,175,679,0,0,117,322,0,0,117,322,292,1001,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907010,3,2025,104,304,441,2045,545,2349,0,0,363,928,0,0,363,928,908,3277,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907014,3,2025,164,453,435,1571,599,2024,0,0,78,225,0,0,78,225,677,2249,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907015,3,2025,43,139,330,1212,373,1351,0,0,50,105,0,0,50,105,423,1456,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907016,3,2025,59,181,647,2542,706,2723,0,0,83,208,0,0,83,208,789,2931,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907017,3,2025,53,154,330,1328,383,1482,0,0,33,69,0,0,33,69,416,1551,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907018,3,2025,78,251,305,1145,383,1396,0,0,47,121,0,0,47,121,430,1517,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907102,3,2025,18,53,156,562,174,615,0,0,20,37,0,0,20,37,194,652,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908001,3,2025,100,392,749,3194,849,3586,0,0,755,2175,4,4,759,2179,1608,5765,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908002,3,2025,72,246,456,2062,528,2308,0,0,520,1363,3,3,523,1366,1051,3674,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908003,3,2025,39,134,289,1290,328,1424,0,0,318,851,1,1,319,852,647,2276,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908004,3,2025,32,112,256,1145,288,1257,0,0,247,634,0,0,247,634,535,1891,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908005,3,2025,68,234,313,1286,381,1520,0,0,211,554,0,0,211,554,592,2074,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908006,3,2025,78,236,203,825,281,1061,0,0,205,495,0,0,205,495,486,1556,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908007,3,2025,37,121,245,1094,282,1215,0,0,319,856,5,5,324,861,606,2076,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908008,3,2025,54,190,306,1341,360,1531,0,0,302,780,1,2,303,782,663,2313,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908009,3,2025,60,204,242,1096,302,1300,0,0,304,819,1,1,305,820,607,2120,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908010,3,2025,55,181,264,1139,319,1320,0,0,251,672,0,0,251,672,570,1992,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908011,3,2025,27,97,415,1653,442,1750,0,0,325,833,0,0,325,833,767,2583,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908012,3,2025,24,90,150,724,174,814,0,0,135,347,3,3,138,350,312,1164,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909001,3,2025,152,448,453,1703,605,2151,0,0,158,376,4,5,162,381,767,2532,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909002,3,2025,67,187,321,1352,388,1539,0,0,351,917,1,1,352,918,740,2457,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909003,3,2025,30,84,444,1929,474,2013,0,0,221,636,1,1,222,637,696,2650,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909004,3,2025,32,88,308,1280,340,1368,0,0,311,829,1,1,312,830,652,2198,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909005,3,2025,44,133,368,1448,412,1581,0,0,496,1136,2,2,498,1138,910,2719,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909006,3,2025,17,47,206,826,223,873,0,0,111,337,3,3,114,340,337,1213,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909007,3,2025,32,107,302,1324,334,1431,0,0,301,777,1,1,302,778,636,2209,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909008,3,2025,44,149,260,1144,304,1293,0,0,322,793,1,1,323,794,627,2087,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909009,3,2025,39,132,267,1132,306,1264,0,0,372,959,3,3,375,962,681,2226,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909010,3,2025,53,162,434,1862,487,2024,0,0,459,1137,3,3,462,1140,949,3164,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909013,3,2025,20,64,146,590,166,654,0,0,205,504,2,2,207,506,373,1160,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909015,3,2025,32,116,201,936,233,1052,0,0,172,439,2,2,174,441,407,1493,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909016,3,2025,35,95,209,922,244,1017,0,0,298,795,1,1,299,796,543,1813,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909017,3,2025,31,99,347,1468,378,1567,0,0,296,760,2,2,298,762,676,2329,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909018,3,2025,23,68,365,1975,388,2043,0,0,313,1010,2,2,315,1012,703,3055,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909020,3,2025,35,92,413,2293,448,2385,0,0,199,664,3,3,202,667,650,3052,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909021,3,2025,40,114,212,976,252,1090,0,0,197,502,0,0,197,502,449,1592,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909022,3,2025,38,125,311,1367,349,1492,0,0,344,824,0,0,344,824,693,2316,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909024,3,2025,10,41,57,284,67,325,0,0,63,154,0,0,63,154,130,479,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910001,3,2025,10,33,261,815,271,848,0,0,53,111,0,0,53,111,324,959,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910002,3,2025,11,32,278,884,289,916,0,0,39,77,0,0,39,77,328,993,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910003,3,2025,103,322,367,1233,470,1555,0,0,103,234,0,0,103,234,573,1789,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910004,3,2025,14,40,228,773,242,813,0,0,84,217,0,0,84,217,326,1030,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910005,3,2025,16,50,46,148,62,198,0,0,208,581,0,0,208,581,270,779,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910006,3,2025,25,83,124,437,149,520,0,0,216,552,0,0,216,552,365,1072,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910007,3,2025,46,163,362,1554,408,1717,0,0,281,717,0,0,281,717,689,2434,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910008,3,2025,21,47,259,822,280,869,0,0,278,650,0,0,278,650,558,1519,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910009,3,2025,45,166,259,997,304,1163,0,0,225,492,0,0,225,492,529,1655,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910010,3,2025,17,63,131,506,148,569,0,0,71,202,0,0,71,202,219,771,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910011,3,2025,14,38,163,643,177,681,0,0,107,256,0,0,107,256,284,937,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910012,3,2025,13,40,216,874,229,914,0,0,219,533,0,0,219,533,448,1447,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910013,3,2025,30,72,255,911,285,983,0,0,265,617,0,0,265,617,550,1600,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910014,3,2025,15,60,210,751,225,811,0,0,142,333,0,0,142,333,367,1144,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910015,3,2025,32,125,147,616,179,741,0,0,89,204,0,0,89,204,268,945,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910016,3,2025,23,78,366,1485,389,1563,0,0,130,360,0,0,130,360,519,1923,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910017,3,2025,82,249,154,602,236,851,0,0,86,210,0,0,86,210,322,1061,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910018,3,2025,3,14,105,410,108,424,0,0,34,84,0,0,34,84,142,508,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910019,3,2025,21,60,208,854,229,914,0,0,62,192,0,0,62,192,291,1106,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910020,3,2025,13,49,192,696,205,745,0,0,113,252,0,0,113,252,318,997,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910030,3,2025,3,11,193,727,196,738,0,0,0,0,0,0,0,0,196,738,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911001,3,2025,69,219,197,822,266,1041,0,0,279,645,0,0,279,645,545,1686,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911002,3,2025,70,222,245,986,315,1208,0,0,379,863,0,0,379,863,694,2071,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911003,3,2025,32,90,464,1429,496,1519,0,0,68,144,0,0,68,144,564,1663,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911004,3,2025,29,80,415,1262,444,1342,0,0,41,67,0,0,41,67,485,1409,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911005,3,2025,78,234,726,2224,804,2458,0,0,84,156,2,2,86,158,890,2616,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911006,3,2025,28,92,436,1284,464,1376,0,0,31,57,0,0,31,57,495,1433,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911007,3,2025,17,56,203,708,220,764,0,0,25,47,0,0,25,47,245,811,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911008,3,2025,26,88,190,642,216,730,0,0,44,81,0,0,44,81,260,811,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911009,3,2025,53,165,594,1913,647,2078,0,0,90,152,0,0,90,152,737,2230,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911010,3,2025,35,109,552,1893,587,2002,0,0,16,19,0,0,16,19,603,2021,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911011,3,2025,25,82,175,641,200,723,0,0,18,29,0,0,18,29,218,752,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911012,3,2025,38,131,475,1381,513,1512,0,0,68,132,0,0,68,132,581,1644,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911013,3,2025,50,158,526,1674,576,1832,0,0,63,116,0,0,63,116,639,1948,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911014,3,2025,33,98,619,1825,652,1923,0,0,71,128,0,0,71,128,723,2051,NA,0,0,NA,NA
